price,estate_type,distribution_type,space,id_solo,photos_nb,floor_nb,nb_rooms,nb_bedrooms,estate_postalcode,url2post,region
61800,1,2,72,85161711,7,3,4,3,76420,https://www.logic-immo.com/detail-vente-DEED2AD2-82A1-9B95-DFF5-ED4316BBB6BB.htm,4
62000,1,2,15,86210172,3,1,0,0,76600,https://www.logic-immo.com/detail-vente-8EF84911-C950-E8D0-0D23-1FA5F54FE797.htm,4
62000,1,2,42,85908174,7,3,2,1,27600,https://www.logic-immo.com/detail-vente-79DE1F12-DB35-B3A4-DC93-0B53FA761D8E.htm,4
62000,1,2,60,86345637,1,2,1,0,27240,https://www.logic-immo.com/detail-vente-AF15D579-44B7-91F8-E424-C10053ABAEA2.htm,4
62000,1,2,25,84258077,3,2,1,0,76000,https://www.logic-immo.com/detail-vente-B05BD19B-7AEF-FF84-C923-10A0A705F89C.htm,4
62000,1,2,29,83471665,2,-1,1,0,76000,https://www.logic-immo.com/detail-vente-A9AF58D9-4161-A811-2B65-3D4C65998ACA.htm,4
62000,1,2,30,83674468,4,3,2,1,76000,https://www.logic-immo.com/detail-vente-BD5E4B0A-9D1A-B60D-306A-9314B1BFE04E.htm,4
62000,1,2,56,86059580,5,4,2,1,76610,https://www.logic-immo.com/detail-vente-1C4E427A-016F-D154-BB1B-81D146E92224.htm,4
62000,1,2,25,86095338,7,2,1,0,76600,https://www.logic-immo.com/detail-vente-51A28878-3D26-AF96-5E51-6BC6708AB69C.htm,4
62000,1,2,25,85604030,5,2,2,1,76000,https://www.logic-immo.com/detail-vente-D419FB99-F557-91F8-755D-0527CDDCEFE9.htm,4
62500,1,2,27,82616398,10,2,1,0,76000,https://www.logic-immo.com/detail-vente-9C26CA69-D754-88F4-3056-281F37723E81.htm,4
62500,1,2,16,85297608,7,2,2,1,76000,https://www.logic-immo.com/detail-vente-4B35F35F-F134-0B42-935E-93886C516B7E.htm,4
62500,1,2,25,86272695,6,1,0,0,27500,https://www.logic-immo.com/detail-vente-092D59B0-CF65-9335-8FC1-17B683F01F1A.htm,4
62500,1,2,30,86633563,5,5,1,0,27000,https://www.logic-immo.com/detail-vente-F3002B53-879A-B793-BBA9-7F606B8FDFFB.htm,4
62885,1,2,31,84251116,8,2,1,0,27210,https://www.logic-immo.com/detail-vente-649B4136-FA3D-AF5D-37FE-594D45A3E591.htm,4
62885,1,2,31,85219220,8,-1,2,0,27210,https://www.logic-immo.com/detail-vente-7C6A07FB-3A59-30B5-3284-6758FD428F60.htm,4
63000,1,2,23,83290529,1,2,1,0,76620,https://www.logic-immo.com/detail-vente-5430CAC0-F60D-E659-ADBE-0CD90C7E3C2F.htm,4
63000,1,2,43,83791158,6,3,2,1,27600,https://www.logic-immo.com/detail-vente-A0F56936-356C-F46A-ACF4-68B1A52BDD69.htm,4
63000,1,2,30,82855898,5,3,2,1,76600,https://www.logic-immo.com/detail-vente-BEEC24F4-B33D-1B76-2E3F-882E18A1CBB0.htm,4
63000,1,2,16,85797198,2,1,0,0,76000,https://www.logic-immo.com/detail-vente-3DA48525-6765-897D-ADD4-1E2009976AF4.htm,4
63000,1,2,55,83664322,8,2,1,1,76500,https://www.logic-immo.com/detail-vente-3F264A9D-1817-D2D8-FAA3-49D31B4F1504.htm,4
63000,1,2,30,82855898,5,3,2,1,76600,https://www.logic-immo.com/detail-vente-BEEC24F4-B33D-1B76-2E3F-882E18A1CBB0.htm,4
63000,1,2,43,83791158,6,3,2,1,27600,https://www.logic-immo.com/detail-vente-A0F56936-356C-F46A-ACF4-68B1A52BDD69.htm,4
63000,1,2,38,84398195,5,-1,2,1,27420,https://www.logic-immo.com/detail-vente-DFD8E5CF-B28C-A586-2559-A5C6780A5DA8.htm,4
63220,1,2,59,85626464,9,2,4,3,76260,https://www.logic-immo.com/detail-vente-A911104F-D528-EEAE-FDAF-AFE528BFC293.htm,4
63500,1,2,25,85754074,7,3,1,0,76100,https://www.logic-immo.com/detail-vente-305FF885-D570-5F0B-3D74-B9DF961495E7.htm,4
63782,1,2,81,84726372,6,2,4,3,76410,https://www.logic-immo.com/detail-vente-C22E3EAE-725A-55D8-A714-E516A22F2CE5.htm,4
64000,1,2,44,74573249,4,2,2,1,76190,https://www.logic-immo.com/detail-vente-443F32CE-C013-5030-3C61-0C22D4453652.htm,4
64000,1,2,65,86063123,8,4,3,1,76500,https://www.logic-immo.com/detail-vente-6A359C83-E2C9-434D-261F-C6E5BB7FBFDE.htm,4
64000,1,2,23,62706824,2,-1,1,0,76640,https://www.logic-immo.com/detail-vente-6FF08A98-6C4E-4F68-CFED-1EF9934D1E71.htm,4
64300,1,2,21,86667485,6,1,1,0,76000,https://www.logic-immo.com/detail-vente-A30E76D6-8E70-8040-E748-33889227C761.htm,4
64500,1,2,60,85228088,5,1,0,0,76200,https://www.logic-immo.com/detail-vente-7208EF85-1A20-2786-4A41-F1052427620F.htm,4
64900,1,2,28,81911091,7,1,0,0,76100,https://www.logic-immo.com/detail-vente-02ECCBA7-4F19-C1F2-BC76-D3D3352454B6.htm,4
64950,1,2,27,86540205,6,2,1,0,27000,https://www.logic-immo.com/detail-vente-79528A18-2FBF-42C0-4C56-3535BCF13AC3.htm,4
65000,1,2,70,85359777,9,2,3,1,76600,https://www.logic-immo.com/detail-vente-35718B07-F45A-157E-1507-4CC004EEEA9D.htm,4
65000,1,2,16,83568853,4,1,0,0,76300,https://www.logic-immo.com/detail-vente-05A68C12-D9CA-7325-0EA9-C50C60DEA1BB.htm,4
65000,1,2,35,85778787,1,-1,0,0,76600,https://www.logic-immo.com/detail-vente-87ACB47B-6B59-4DB2-6461-E70B9B0D8B09.htm,4
65000,1,2,35,86557962,9,-1,2,1,76600,https://www.logic-immo.com/detail-vente-43548672-DC42-E6B6-F49C-E995BB3A8FE3.htm,4
65000,1,2,70,85359516,7,2,3,2,76600,https://www.logic-immo.com/detail-vente-210EAAF6-AC2B-4584-8677-515AEF9A899D.htm,4
65000,1,2,38,85118498,5,1,2,1,27100,https://www.logic-immo.com/detail-vente-8559D27C-A50D-18DB-DDD9-C6C9D27C8A46.htm,4
65000,1,2,25,86327519,5,1,1,0,76600,https://www.logic-immo.com/detail-vente-5E6FAC7A-65CC-E487-5638-7BF81734C0A4.htm,4
169000,1,2,64,83614006,5,2,3,2,45160,https://www.logic-immo.com/detail-vente-9468A2AD-49E4-E986-D20A-0EDD8756304C.htm,5
49500,1,2,31,86394325,7,1,1,0,45200,https://www.logic-immo.com/detail-vente-08B16243-108E-2792-1BD9-A9CAAD51463C.htm,5
59950,1,2,58,85792738,10,7,3,2,45200,https://www.logic-immo.com/detail-vente-83DF7411-5E81-CC05-ABDC-1BE0AB6295A8.htm,5
85600,1,2,24,86244418,4,2,1,0,28000,https://www.logic-immo.com/detail-vente-812A18F7-8469-BEA5-BB02-2ACBBE8409EB.htm,5
90000,1,2,59,86227689,8,3,2,0,41100,https://www.logic-immo.com/detail-vente-A86495FD-47DD-4B79-F608-4F9B0DB232D5.htm,5
95000,1,2,47,86227664,3,2,1,0,41100,https://www.logic-immo.com/detail-vente-F9EEEE73-B00F-9095-5DF3-E9D8EB02D621.htm,5
106500,1,2,23,77755985,3,2,2,1,28230,https://www.logic-immo.com/detail-vente-583ACEC4-0A4A-D7C7-2FCA-0CE66B2711F2.htm,5
121900,1,2,65,86652037,8,1,3,2,45140,https://www.logic-immo.com/detail-vente-C012609C-FD30-28BF-0B98-37306D0D684B.htm,5
171200,1,2,83,86604024,7,1,5,2,37000,https://www.logic-immo.com/detail-vente-D91DF384-6DA1-89DD-45F7-98C1F5E7636D.htm,5
190800,1,2,100,86190894,1,3,5,3,37200,https://www.logic-immo.com/detail-vente-AD373064-415F-8854-3D20-927B678BA5E4.htm,5
262900,1,2,64,86383540,2,1,3,2,45000,https://www.logic-immo.com/detail-vente-7C4B70FD-9CCE-8A9C-6B1D-62E74914FE0B.htm,5
289500,1,2,80,70438352,3,3,4,3,45000,https://www.logic-immo.com/detail-vente-61D7D637-99EC-203B-5067-97C0AF70A3A7.htm,5
302900,1,2,81,86383539,2,1,4,3,45000,https://www.logic-immo.com/detail-vente-0509E286-E64E-0719-593B-A68349FC5FE3.htm,5
315000,1,2,80,86421061,6,3,3,2,37000,https://www.logic-immo.com/detail-vente-BCE2BCA4-AD9F-B725-3CFE-0134DD380E5F.htm,5
329500,1,2,100,70438220,3,4,5,4,45000,https://www.logic-immo.com/detail-vente-84B86B17-A098-27A9-99EE-032F588D95F6.htm,5
342900,1,2,89,86383542,2,3,4,3,45000,https://www.logic-immo.com/detail-vente-2115305E-EEC9-0D64-78E2-935AC71D7030.htm,5
345000,1,2,80,86431772,10,4,2,0,37000,https://www.logic-immo.com/detail-vente-363051D2-50C6-5A3F-EEC8-51EDAFB4BF9A.htm,5
348000,1,2,85,81169272,8,2,3,2,37000,https://www.logic-immo.com/detail-vente-0F3D18CD-ACC0-914C-E5F7-0AA541DD0A91.htm,5
412900,1,2,102,86383543,2,4,4,3,45000,https://www.logic-immo.com/detail-vente-0822C4E9-0303-270B-DEAB-BF1DEB226F4F.htm,5
432900,1,2,102,86383541,2,3,5,4,45000,https://www.logic-immo.com/detail-vente-458194BC-FC7E-99D5-FB6B-5BC94480EB21.htm,5
436000,1,2,91,86018639,10,7,3,1,37000,https://www.logic-immo.com/detail-vente-0F3A5189-5206-F32C-7BD1-9C206B2564C7.htm,5
535600,1,2,140,83586531,8,2,5,3,37000,https://www.logic-immo.com/detail-vente-FC23DE3F-57C7-885B-555C-954F02FC274A.htm,5
699000,1,2,213,80697072,8,7,4,0,37000,https://www.logic-immo.com/detail-vente-C97A80A2-6343-9027-55E4-F7F495728A7D.htm,5
1035000,1,2,186,85476294,10,6,3,0,37540,https://www.logic-immo.com/detail-vente-E98DD20A-6681-49F6-E170-D518C953AEB3.htm,5
36000,1,2,30,83487760,10,1,2,1,36400,https://www.logic-immo.com/detail-vente-4B46D472-D506-969C-DEBA-7DFAE75C74EA.htm,5
70000,1,2,20,86644213,4,1,0,0,45650,https://www.logic-immo.com/detail-vente-539AA0F6-C6C9-C68E-F14F-837503D13B92.htm,5
71500,1,2,18,82766104,6,1,0,0,28000,https://www.logic-immo.com/detail-vente-69A8CAB7-F8EE-85A5-29B4-39460D26A5AD.htm,5
73200,1,2,81,80821430,1,5,4,2,45100,https://www.logic-immo.com/detail-vente-ACC37A40-2D18-8155-2F7A-6BBF6C2E1B3F.htm,5
85000,1,2,0,80953409,9,1,2,1,41100,https://www.logic-immo.com/detail-vente-2DB83D75-78ED-E33B-715C-10A9AA1AB196.htm,5
98000,1,2,46,85490055,4,4,2,1,28110,https://www.logic-immo.com/detail-vente-A8D1429A-D371-FA90-55FA-2D40F35F348E.htm,5
108000,1,2,42,86036584,5,2,1,1,28000,https://www.logic-immo.com/detail-vente-E298BBD6-6A6B-66D4-6225-7F96E588A0A7.htm,5
118300,1,2,32,85064490,5,2,2,1,28000,https://www.logic-immo.com/detail-vente-8E8038E7-AE2D-2CB2-19B5-A62DE22AABC9.htm,5
120000,1,2,67,75338811,10,3,3,2,28000,https://www.logic-immo.com/detail-vente-F1DF4FC8-6197-33AF-C9D2-75E7B303E6BE.htm,5
124000,1,2,40,83805599,4,2,2,1,28110,https://www.logic-immo.com/detail-vente-BF95CB6E-CA8F-CE5A-B3BD-8E884229AD5F.htm,5
126500,1,2,40,84930463,5,2,2,1,28000,https://www.logic-immo.com/detail-vente-788D0EF8-013D-1BAF-91CC-4C31A2BBB751.htm,5
128000,1,2,72,85329090,10,4,3,1,41100,https://www.logic-immo.com/detail-vente-89CF8C72-EC26-8BBA-C9DA-4515162D2DA5.htm,5
132500,1,2,62,86025492,10,1,3,2,45000,https://www.logic-immo.com/detail-vente-1262B730-8A8A-631A-527A-30196A2BAF49.htm,5
135000,1,2,42,86644212,6,2,2,1,45160,https://www.logic-immo.com/detail-vente-B9DA6CA4-2EFB-7329-B2BD-D02036CA2F86.htm,5
136500,1,2,54,86479269,8,2,1,0,41100,https://www.logic-immo.com/detail-vente-B1152E93-AA87-A348-922D-5A6D2AF21B6E.htm,5
139100,1,2,69,83862385,7,2,3,2,41000,https://www.logic-immo.com/detail-vente-8351FBD7-FA55-8A0D-2E75-8CC62A840F48.htm,5
139100,1,2,80,85626330,6,2,3,2,41000,https://www.logic-immo.com/detail-vente-7A140AE6-6FDC-E06F-0285-E9DC94BB311E.htm,5
144300,1,2,67,83762988,4,2,3,2,41000,https://www.logic-immo.com/detail-vente-6C145B02-3DD0-1B06-8AE6-AC9048991FC2.htm,5
151000,1,41,83328311,7,2,-1,1,0,28000,https://www.logic-immo.com/detail-vente-A3115B59-FEE6-9068-CC01-C3CDCF9B7DF3.htm,5
154000,1,35,85759371,8,1,-1,0,0,45000,https://www.logic-immo.com/detail-vente-A35FDDC4-4E80-C6A9-7208-3D28B8004805.htm,5
155000,1,38,86026542,2,2,-1,1,0,45000,https://www.logic-immo.com/detail-vente-2EF26CB4-2082-6A73-24D1-DF8CBF99BB67.htm,5
155000,1,38,85993697,2,1,-1,0,0,45000,https://www.logic-immo.com/detail-vente-53A34944-DFD9-78CB-5092-B045DDBEB647.htm,5
156500,1,33,86359193,3,1,-1,0,0,37540,https://www.logic-immo.com/detail-vente-5191334A-1B38-D906-621F-E95033F3046D.htm,5
158000,1,2,65,83066246,9,5,3,0,45320,https://www.logic-immo.com/detail-vente-3A4E3BCD-89E9-1EF8-BCBA-4DCC44DA37D5.htm,5
160000,1,2,65,86678114,10,2,3,2,28000,https://www.logic-immo.com/detail-vente-AE79B614-DFF7-210E-7FA9-045CB2B58385.htm,5
160500,1,2,81,85978419,8,1,4,3,41000,https://www.logic-immo.com/detail-vente-5100FFEE-F55F-BA3B-2947-B7ED2E187B90.htm,5
162000,1,33,86138964,10,1,-1,0,0,37540,https://www.logic-immo.com/detail-vente-659FD174-CDD0-6D1D-D230-F0823786460F.htm,5
164000,1,2,61,82432833,5,2,3,2,28000,https://www.logic-immo.com/detail-vente-ADAF8B01-D47B-2342-2BE5-BB212ECBA093.htm,5
173000,1,42,85500362,6,2,-1,1,0,28600,https://www.logic-immo.com/detail-vente-E4F20FC2-A865-8A2D-1DB6-FA238837AF2F.htm,5
174000,1,35,86138973,10,2,-1,1,0,37540,https://www.logic-immo.com/detail-vente-4C5AC0A2-7B8D-843B-6527-03A0BB391962.htm,5
174000,1,2,63,86707286,6,3,2,0,28000,https://www.logic-immo.com/detail-vente-F8D3F41E-C134-CE96-360F-8EDE5A32683C.htm,5
176000,1,2,80,86381577,7,4,3,0,41000,https://www.logic-immo.com/detail-vente-B53E58D5-A532-41D3-6A08-218EEB70D924.htm,5
184000,1,43,85663319,8,2,-1,1,0,45160,https://www.logic-immo.com/detail-vente-4BE3283F-7F22-BC06-0529-3850C8C8E5E3.htm,5
185000,1,2,67,84428617,10,3,2,1,28000,https://www.logic-immo.com/detail-vente-C65DA7D6-BA3F-48DF-BE3C-F684443E48CE.htm,5
185501,1,2,100,86219735,10,4,3,0,41000,https://www.logic-immo.com/detail-vente-E76FD39B-B92C-13FF-C86B-BB324B16102E.htm,5
189000,1,2,59,85932457,9,3,2,0,37100,https://www.logic-immo.com/detail-vente-5596688E-3E4C-8980-2160-4C2633BD5EAA.htm,5
192000,1,2,63,83838357,6,2,3,2,28000,https://www.logic-immo.com/detail-vente-847136C6-6129-B566-AAA8-38754DC18587.htm,5
215000,1,43,86359186,3,2,-1,1,0,37540,https://www.logic-immo.com/detail-vente-B693B16C-62CA-0C38-7CD9-49C2A0C6EB30.htm,5
219000,1,63,83328310,7,3,-1,2,0,28000,https://www.logic-immo.com/detail-vente-661D0C47-7D9A-F6AB-1BC1-148651D51424.htm,5
219500,1,2,121,79884349,3,5,6,4,45000,https://www.logic-immo.com/detail-vente-B2A5EF2D-B342-18EB-5DA4-F8C3E553A2F7.htm,5
219900,1,40,86356511,6,2,-1,1,0,37540,https://www.logic-immo.com/detail-vente-63CF88A3-D623-558F-E487-24315440A24B.htm,5
225780,1,2,94,85188686,6,5,5,3,37540,https://www.logic-immo.com/detail-vente-0AD4464C-5132-3820-D669-D3E599010C86.htm,5
226000,1,56,85759373,8,3,-1,2,0,45000,https://www.logic-immo.com/detail-vente-6C7639D5-1350-B35B-181A-F27EBC878C88.htm,5
229900,1,2,170,82766024,10,2,5,3,28000,https://www.logic-immo.com/detail-vente-5270215E-04EF-ABC9-0900-35DAFCCFE314.htm,5
234000,1,57,86026537,2,3,-1,2,0,45000,https://www.logic-immo.com/detail-vente-99AFC619-CB2F-0F4B-6DE6-0E98D3859A0B.htm,5
239000,1,2,108,80474581,5,1,6,3,28000,https://www.logic-immo.com/detail-vente-B65F98C3-6CA5-64F2-0DE0-2563F95BFCD0.htm,5
257000,1,59,86138957,10,3,-1,2,0,37540,https://www.logic-immo.com/detail-vente-68161D2B-53FB-D7F3-7678-A0859B12C15A.htm,5
259000,1,63,85663314,8,3,-1,2,0,45160,https://www.logic-immo.com/detail-vente-161861C6-57D3-AE1B-CEB1-87419559F95D.htm,5
259900,1,55,85799671,6,3,-1,2,0,37540,https://www.logic-immo.com/detail-vente-541CBBA9-1379-7292-4745-D0D2757B7D4A.htm,5
261000,1,64,86575661,6,3,-1,2,0,28600,https://www.logic-immo.com/detail-vente-37AFD0EF-6143-77DE-A74B-03661E795B5C.htm,5
274000,1,2,180,86461298,10,1,6,3,28100,https://www.logic-immo.com/detail-vente-445D6E43-B97D-BF93-913B-1C8A072D74D2.htm,5
280000,1,72,83788976,8,3,-1,2,0,28000,https://www.logic-immo.com/detail-vente-9D4CCB85-CB09-62E5-8C17-824D11E021F2.htm,5
293000,1,81,86575664,6,4,-1,3,0,28600,https://www.logic-immo.com/detail-vente-67D34056-19F6-EAF5-ECEE-D4FED14A4F3E.htm,5
294000,1,69,86139010,10,4,-1,3,0,37540,https://www.logic-immo.com/detail-vente-80069F5F-57FC-A41D-58BD-5357FE1E8A86.htm,5
294600,1,65,86359187,3,3,-1,2,0,37540,https://www.logic-immo.com/detail-vente-6E0A0A83-79D4-885B-C6D5-23A28D6BAF30.htm,5
299000,1,92,82860310,8,4,-1,3,0,28000,https://www.logic-immo.com/detail-vente-870509A7-5807-F6EE-F516-74256D520CAB.htm,5
320000,1,2,84,75861413,7,3,2,0,41100,https://www.logic-immo.com/detail-vente-4C48D5EC-A6FA-B367-3868-A594217958DE.htm,5
330000,1,64,81453104,8,3,-1,2,0,45000,https://www.logic-immo.com/detail-vente-D8C302C8-B97E-C2D6-AE7A-ACC496CEDC11.htm,5
345000,1,2,80,84178378,10,6,4,2,45000,https://www.logic-immo.com/detail-vente-BD8CD7C4-B7F5-27A1-2030-A321B446D8B5.htm,5
350000,1,2,95,85219370,10,1,4,2,45000,https://www.logic-immo.com/detail-vente-175F956F-EAD6-4915-5CD1-354B05AAE2E7.htm,5
353600,1,2,109,80841276,4,1,5,2,37000,https://www.logic-immo.com/detail-vente-7327B58C-CC51-89A5-E9E5-C097468080B4.htm,5
383000,1,89,85663306,8,4,-1,3,0,45160,https://www.logic-immo.com/detail-vente-30274867-056A-0335-3070-3D09231EE644.htm,5
399000,1,2,100,85185966,9,2,5,2,45000,https://www.logic-immo.com/detail-vente-CC965E57-3076-F15F-DC8B-AD1CD26CBF1C.htm,5
400000,1,81,84039597,8,4,-1,3,0,45000,https://www.logic-immo.com/detail-vente-7CE24100-E6A6-55DB-79B3-A0B158C800D1.htm,5
404000,1,86,85759376,8,4,-1,3,0,45000,https://www.logic-immo.com/detail-vente-9BA09C78-97B8-179E-9C8F-D46091E8AAFF.htm,5
419900,1,96,85799672,6,4,-1,3,0,37540,https://www.logic-immo.com/detail-vente-EB700EE7-2524-CDF6-170D-86298DD1B27A.htm,5
425000,1,2,142,77337687,10,2,5,3,45000,https://www.logic-immo.com/detail-vente-097C719D-5C15-ADC9-60E4-44F70A09AB3E.htm,5
440000,1,97,86139014,10,5,-1,3,0,37540,https://www.logic-immo.com/detail-vente-76AC5B68-6E52-9C90-55B8-8BBD9335DB54.htm,5
468000,1,136,83328309,8,4,-1,3,0,28000,https://www.logic-immo.com/detail-vente-D8A94528-0BE0-7330-A2EB-26F9F401634A.htm,5
539000,1,2,138,76562770,3,3,4,2,45000,https://www.logic-immo.com/detail-vente-41CB6E3A-CDD8-DB8D-7786-090FD82D9AB7.htm,5
615000,1,112,86359194,3,4,-1,3,0,37540,https://www.logic-immo.com/detail-vente-3B6FE8F3-E1EA-D965-4619-83038B4249FD.htm,5
618500,1,2,140,80121789,10,1,4,2,37000,https://www.logic-immo.com/detail-vente-667D808F-60FB-41FE-C875-1E03D71755EF.htm,5
624000,1,2,218,84073785,10,3,5,4,28000,https://www.logic-immo.com/detail-vente-05E0C34B-38FB-AAC5-D99C-2EDB2FDBA7C9.htm,5
680000,1,123,81453101,8,6,-1,5,0,45000,https://www.logic-immo.com/detail-vente-683C7B81-8F60-63A2-261D-FF0175EA03F4.htm,5
847000,1,2,247,77722566,8,7,4,0,37000,https://www.logic-immo.com/detail-vente-1A2C3301-9081-FDE0-5D33-85F6D877F529.htm,5
62500,1,2,16,86309289,6,1,1,0,37200,https://www.logic-immo.com/detail-vente-B58936D9-580F-4223-3C88-2BF0A1B29C91.htm,5
66620,1,2,79,86641269,10,3,2,0,18100,https://www.logic-immo.com/detail-vente-2B825653-63A7-4A42-93F9-69E76500F75E.htm,5
75000,1,2,49,86337309,5,2,1,0,45140,https://www.logic-immo.com/detail-vente-F4341616-9551-816B-3EDC-A5A56F011B40.htm,5
77900,1,2,70,86456007,8,5,4,2,28100,https://www.logic-immo.com/detail-vente-A8EB7D13-4C2A-6133-ABE5-ECE2E292EAE2.htm,5
82000,1,2,20,86309299,6,1,0,0,37520,https://www.logic-immo.com/detail-vente-D7A6B967-CBAE-E3F0-D4BE-9FDEB7723D46.htm,5
84000,1,2,90,86307309,6,4,3,0,45300,https://www.logic-immo.com/detail-vente-B908EB88-8A97-6350-69B6-D20ABF8B58AC.htm,5
89900,1,2,68,86496929,5,3,2,0,28000,https://www.logic-immo.com/detail-vente-40783126-496D-D1EB-85C8-611647B6502D.htm,5
90000,1,2,46,83597879,4,2,1,0,45140,https://www.logic-immo.com/detail-vente-8A9C0BA9-DC10-01B7-281D-1F9924819FF3.htm,5
95000,1,2,90,86314793,7,9,5,4,45100,https://www.logic-immo.com/detail-vente-CDEC95CA-1BC2-F5A3-215C-199A287C1B9A.htm,5
96000,1,2,62,86042980,7,3,2,0,45380,https://www.logic-immo.com/detail-vente-3ABE91CC-50E4-2217-303E-EDEE3DB283EE.htm,5
96000,1,2,62,86042981,7,3,2,0,45380,https://www.logic-immo.com/detail-vente-8CC5E136-A2CD-21F9-8913-AE580496E493.htm,5
98100,1,2,27,85002136,4,5,1,0,45000,https://www.logic-immo.com/detail-vente-07666A1C-1F9F-2754-6159-4D0F6B4FEE7B.htm,5
99848,1,2,110,81940904,9,6,3,0,36000,https://www.logic-immo.com/detail-vente-DF5132D8-70C3-3B49-C11B-CC3C21D388B8.htm,5
101000,1,2,70,86476477,6,3,2,1,28100,https://www.logic-immo.com/detail-vente-06174D33-A0EA-C17F-BA60-7A0BF7C58252.htm,5
103900,1,2,70,86456006,6,3,2,0,28100,https://www.logic-immo.com/detail-vente-F30CF605-C139-7BE4-6190-4A1BCB3D8B23.htm,5
116000,1,2,77,86323530,9,3,3,2,45140,https://www.logic-immo.com/detail-vente-65B5B4AA-5C28-77B7-D6EB-0C633C97FCCD.htm,5
118000,1,2,68,86613989,10,6,4,2,28100,https://www.logic-immo.com/detail-vente-D118EABF-9019-9ADC-81CA-DB97877A6BC3.htm,5
119800,1,2,81,84876744,3,14,5,2,45160,https://www.logic-immo.com/detail-vente-68427A57-BCE3-5CCF-7A4D-DD68E51EEBE8.htm,5
119900,1,2,50,86640734,4,1,1,0,45000,https://www.logic-immo.com/detail-vente-1ED37EF8-03C2-099A-9369-BBE7F3A0EDA9.htm,5
125000,1,2,49,86430523,5,7,2,1,45160,https://www.logic-immo.com/detail-vente-5D738F20-B8AA-F4BE-110A-B33FAAE8F832.htm,5
128000,1,2,79,86317143,4,3,2,0,45000,https://www.logic-immo.com/detail-vente-68A520AE-469E-84D1-A2BA-CE7EFBAD686F.htm,5
129850,1,2,74,86465474,9,1,4,3,37000,https://www.logic-immo.com/detail-vente-AAA83077-D2B4-EF4C-FD3E-43A96A873EEA.htm,5
129850,1,2,74,86465474,9,1,4,3,37000,https://www.logic-immo.com/detail-vente-AAA83077-D2B4-EF4C-FD3E-43A96A873EEA.htm,5
135200,1,2,66,84377780,5,2,1,0,45380,https://www.logic-immo.com/detail-vente-198D7293-AF30-0E23-03C4-E3350C81B7B3.htm,5
137765,1,2,45,85443347,4,2,2,1,45800,https://www.logic-immo.com/detail-vente-38CD2BEF-D5F0-24BD-5399-E3659C30FA9D.htm,5
139000,1,2,71,86487498,6,2,3,2,28100,https://www.logic-immo.com/detail-vente-4E00F459-92D1-F6BB-5094-C0A24E9AE21B.htm,5
139100,1,2,61,86428732,4,1,3,2,28000,https://www.logic-immo.com/detail-vente-C339AE21-F0D5-0EC7-656E-8116B5692656.htm,5
152000,1,2,49,86311564,8,1,2,1,28000,https://www.logic-immo.com/detail-vente-EAD64409-86D7-4823-C3F6-362DBB85911A.htm,5
158000,1,2,71,86312760,4,3,4,2,45000,https://www.logic-immo.com/detail-vente-1B5DBC41-AB5A-0E52-DAC9-AA2052BC96AC.htm,5
159500,1,2,50,86307568,6,3,2,1,37100,https://www.logic-immo.com/detail-vente-D479A8F4-C77E-DAB0-7BD6-871E4C6705FF.htm,5
169400,1,2,41,86533949,5,1,2,1,37000,https://www.logic-immo.com/detail-vente-9E1E63EE-02CB-A644-641E-20793563D98C.htm,5
169440,1,2,111,86224797,10,1,4,3,18000,https://www.logic-immo.com/detail-vente-620A3074-46BF-7F65-E3F0-3285F5136721.htm,5
169520,1,2,91,86685130,6,4,3,0,45100,https://www.logic-immo.com/detail-vente-8800FAF7-CDAD-F8EC-26B9-636BFA7408D6.htm,5
177500,1,2,63,86322818,10,3,2,0,37000,https://www.logic-immo.com/detail-vente-A1555D56-C49C-204B-09A6-F44AEB37A731.htm,5
179000,1,2,69,86496860,10,1,3,2,45100,https://www.logic-immo.com/detail-vente-A29BE37D-C8FC-70A2-1BFA-7BDAF80632F3.htm,5
189000,1,2,83,86317951,9,3,2,0,37540,https://www.logic-immo.com/detail-vente-07A0242D-29F3-69A8-65CB-E06E7A7CE5D2.htm,5
197000,1,2,71,86593853,9,2,3,2,37100,https://www.logic-immo.com/detail-vente-A68C3806-FD43-5D19-9494-B19B06A15CBB.htm,5
199680,1,2,75,85395297,5,2,3,2,45000,https://www.logic-immo.com/detail-vente-8CF93E27-B050-55C5-47D5-E1A9B799B43E.htm,5
220000,1,2,65,86309295,7,2,3,2,37100,https://www.logic-immo.com/detail-vente-0F25DD64-319F-2FB7-5EFB-EA6557AB1EEF.htm,5
229000,1,2,85,85022859,10,3,4,3,37100,https://www.logic-immo.com/detail-vente-8C38F3E1-D931-C6BF-363F-BAF8A9104D9E.htm,5
240000,1,2,49,85253888,10,2,2,1,37100,https://www.logic-immo.com/detail-vente-8C29A1EC-D40F-1FEB-64A3-12BF7A34D4BE.htm,5
243000,1,2,103,84582299,10,5,5,3,45100,https://www.logic-immo.com/detail-vente-A22147BC-E3DC-C9C8-18B5-0007D8BD0D23.htm,5
260000,1,2,118,85351422,9,6,6,4,45000,https://www.logic-immo.com/detail-vente-DA69F520-85FE-8177-D211-10747D0EB97E.htm,5
294000,1,2,218,83691979,10,6,4,0,28100,https://www.logic-immo.com/detail-vente-E66C17BD-790C-3957-73EF-E5346C0D7104.htm,5
